2018, Chevrolet , Equinox LT LT2, 18985, 38724,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Chevrolet Equinox LT with AWD Air Conditioning Alloy Wheels Cruise Control Heated Seats Keyless Entry MP3 Rear-View Camera Remote Start Satellite Radio Trailer Hitch 
2017, Ford , Escape SE , 19280, 11410,  4 Cyl 1.5 L,  Blue ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Keyless Entry MP3 Rear-View Camera Remote Start Split/Folding Seats 
2017, Volvo , XC60 T5 , 15888, 92889,  4 Cyl 2.0 L,  Silver ,  FWD,  Description: Used 2017 Volvo XC60 T5 with FWD Air Conditioning CD (Single Disc) Cruise Control Fog Lights Keyless Entry Power Steering Power Windows Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Chevrolet , Equinox LT LT1, 14585, 67105,  4 Cyl 2.4 L,  White ,  AWD,  Description: Used 2017 Chevrolet Equinox LT with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Rear-View Camera Satellite Radio 
2018, Hyundai , Santa Fe Sport , 16488, 34990,  4 Cyl 2.4 L,  Silver ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Aux Audio Adapter Cruise Control Front Airbags (Driver) Intermittent Wipers Power Mirrors Power Steering Rear Window Defroster Split/Folding Seats Trip Computer 
2018, Hyundai , Santa Fe Sport , 16588, 30521,  4 Cyl 2.4 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Aux Audio Adapter Cruise Control Front Airbags (Driver) Intermittent Wipers Power Mirrors Power Steering Rear Window Defroster Split/Folding Seats Trip Computer 
2017, Chevrolet , Equinox LT , 18997, 19946,  4 Cyl 2.4 L,  Silver ,  AWD,  Description: Used 2017 Chevrolet Equinox LT with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Heated Seats MP3 Rear-View Camera Remote Start Satellite Radio Split/Folding Seats 
2018, Hyundai , Tucson SEL , 18757, 17855,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Fog Lights Heated Seats Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17998, 16404,  4 Cyl 2.0 L,  Black ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Fog Lights Heated Seats Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2017, Hyundai , Tucson Sport , 19637, 18671,  4 Cyl 1.6 L,  Gray ,  AWD,  Description: Used 2017 Hyundai Tucson Sport with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2018, Hyundai , Tucson SEL , 18757, 17855,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Fog Lights Heated Seats Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2017, Jeep , Renegade Sport , 12995, 17933,  4 Cyl 1.4 L,  Black ,  FWD,  Description: Used 2017 Jeep Renegade Sport with FWD Air Conditioning AM/FM Aux Audio Adapter CD (Single Disc) Cloth Seats Cruise Control Fog Lights Keyless Entry Power Steering Power Windows 
2017, Ford , Escape SE , 16977, 35474,  4 Cyl 1.5 L,  White ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Fog Lights Keyless Entry MP3 Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Ford , Escape SE , 18298, 23946,  4 Cyl 1.5 L,  Silver ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue SV , 18498, 16743,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue SV with AWD Air Conditioning Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Seat (Driver) Power Steering Remote Start Split/Folding Seats 
2017, Ford , Escape SE , 17988, 29028,  4 Cyl 1.5 L,  Red ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Keyless Entry MP3 Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Volkswagen , Tiguan S , 17987, 37663,  4 Cyl 2.0 L,  Blue ,  AWD,  Description: Used 2017 Volkswagen Tiguan S with AWD AM/FM CD (Single Disc) Cruise Control Heated Seats Keyless Entry MP3 Power Steering Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Volkswagen , Tiguan Wolfsburg Edition , 18980, 22288,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2017 Volkswagen Tiguan Wolfsburg Edition with AWD Air Conditioning CD (Single Disc) Cruise Control Heated Seats Keyless Entry Power Steering Power Sun/Moonroof Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Nissan , Rogue Sport S , 16999, 15595,  4 Cyl 2.0 L,  Black ,  AWD,  Description: Used 2018 Nissan Rogue Sport S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Chevrolet , Trax LS , 13996, 25070,  4 Cyl 1.4 L,  Red ,  FWD,  Description: Used 2017 Chevrolet Trax LS with FWD Air Conditioning AM/FM Aux Audio Adapter Cloth Seats Keyless Entry MP3 Navigation System Power Steering Rear-View Camera Split/Folding Seats 
2017, Toyota , RAV4 XLE , 16490, 51701,  4 Cyl 2.5 L,  Black ,  FWD,  Description: Used 2017 Toyota RAV4 XLE with FWD Air Conditioning AM/FM Aux Audio Adapter CD (Single Disc) Fog Lights Keyless Entry MP3 Power Steering Power Sun/Moonroof Rear-View Camera 
2017, Nissan , Rogue Sport SV , 18995, 8295,  4 Cyl 2.0 L,  Red ,  AWD,  Description: Used 2017 Nissan Rogue Sport SV with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Satellite Radio Split/Folding Seats 
2017, Subaru , Forester 2.5i Premium, 18996, 45567,  4 Cyl 2.5 L,  Green ,  AWD,  Description: Used 2017 Subaru Forester 2.5i with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Heated Seats Keyless Entry MP3 Rear-View Camera Satellite Radio 
2017, Ford , Escape SE , 16199, 37145,  4 Cyl 2.0 L,  White ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Keyless Entry MP3 Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Hyundai , Santa Fe Sport , 16488, 27777,  4 Cyl 2.4 L,  Blue ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Aux Audio Adapter Cruise Control Front Airbags (Driver) Intermittent Wipers Power Mirrors Power Steering Rear Window Defroster Split/Folding Seats Trip Computer 
2018, Mitsubishi , Outlander Sport ES , 16260, 3227,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Mitsubishi Outlander Sport ES with AWD Air Conditioning Alloy Wheels AM/FM Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Split/Folding Seats 
2018, Mitsubishi , Outlander ES , 15980, 26528,  4 Cyl 2.4 L,  Silver ,  AWD,  Description: Used 2018 Mitsubishi Outlander ES with AWD Air Conditioning Alloy Wheels AM/FM Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Split/Folding Seats Third Row Seating 
2017, Chevrolet , Equinox LT LT1, 14585, 44391,  4 Cyl 2.4 L,  Black ,  FWD,  Description: Used 2017 Chevrolet Equinox LT with FWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Rear-View Camera Satellite Radio 
2018, Hyundai , Tucson SEL , 16795, 12123,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Ford , Escape SE , 16320, 30637,  4 Cyl 1.5 L,  Black ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue S , 16772, 16065,  4 Cyl 2.5 L,  Silver ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Heated Seats Keyless Entry Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17888, 18360,  4 Cyl 2.0 L,  Black ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Alloy Wheels Aux Audio Adapter Cruise Control Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Hyundai , Tucson SEL , 17917, 17493,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Ford , Escape SE , 17400, 13126,  4 Cyl 1.5 L,  Gray ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17888, 18360,  4 Cyl 2.0 L,  Black ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Alloy Wheels Aux Audio Adapter Cruise Control Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2017, Ford , Escape SE , 14995, 44316,  4 Cyl 2.0 L,  Unspecified ,  4WD,  Description: Used 2017 Ford Escape SE with 4WD Air Conditioning AM/FM Cloth Seats Cruise Control Fog Lights Keyless Entry Power Seat (Driver) Power Steering Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue SL , 19795, 17566,  4 Cyl 2.5 L,  White ,  FWD,  Description: Used 2017 Nissan Rogue SL with FWD Air Conditioning Cruise Control Fog Lights Heated Seats Keyless Entry Leather Seats Navigation System Rear-View Camera Remote Start Split/Folding Seats 
2018, Ford , Escape SE , 19495, 23517,  4 Cyl 1.5 L,  Black ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue S , 14417, 45927,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning AM/FM CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Satellite Radio Split/Folding Seats 
2017, Subaru , Crosstrek Premium , 18990, 40004,  4 Cyl 2.0 L,  Red ,  AWD,  Description: Used 2017 Subaru Crosstrek Premium with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue S , 16959, 22553,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Hyundai , Santa Fe Sport 2.0T, 17995, 66406,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2017 Hyundai Santa Fe Sport with AWD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Leather Seats MP3 Navigation System Rear-View Camera Split/Folding Seats 
2018, Ford , Escape SE , 17400, 13126,  4 Cyl 1.5 L,  Gray ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2018, Mitsubishi , Outlander SEL , 17500, 33240,  4 Cyl 2.4 L,  Gray ,  AWD,  Description: Used 2018 Mitsubishi Outlander SEL with AWD Fog Lights Front Airbags (Driver) Handsfree/Bluetooth Integration Power Seat (Driver) Power Windows Rear-View Camera Third Row Seating 
2018, Hyundai , Santa Fe Sport , 17795, 15415,  4 Cyl 2.4 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Leather Seats MP3 Rear-View Camera Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17499, 21165,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2017, Nissan , Rogue SV , 14888, 44227,  4 Cyl 2.5 L,  Blue ,  AWD,  Description: Used 2017 Nissan Rogue SV with AWD 4-Wheel Disc Brakes Air Conditioning Cloth Seats Cruise Control Heated Seats Intermittent Wipers Power Seat (Driver) Power Steering Split/Folding Seats Third Row Seating 
2017, Ford , Edge Titanium , 18995, 42593,  4 Cyl 2.0 L,  Black ,  FWD,  Description: Used 2017 Ford Edge Titanium with FWD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Heated Seats Keyless Entry Leather Seats MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue S , 14383, 47017,  4 Cyl 2.5 L,  Silver ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning AM/FM CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Satellite Radio Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17999, 27009,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Hyundai , Tucson SEL , 17888, 27686,  4 Cyl 2.0 L,  Red ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Front Airbags (Driver) Intermittent Wipers Power Locks Power Mirrors Power Steering Rear Window Defroster Split/Folding Seats Trip Computer 
2018, Nissan , Murano SV , 19999, 35690,  6 Cyl 3.5 L,  Black ,  FWD,  Description: Used 2018 Nissan Murano SV with FWD Air Conditioning CD (Single Disc) Cruise Control Fog Lights Keyless Entry MP3 Navigation System Power Steering Satellite Radio Split/Folding Seats 
2017, Volkswagen , Tiguan S , 13995, 45391,  4 Cyl 2.0 L,  White ,  FWD,  Description: Used 2017 Volkswagen Tiguan S with FWD Air Conditioning AM/FM Aux Audio Adapter CD (Single Disc) Cruise Control Intermittent Wipers Keyless Entry Power Steering Power Windows Rear-View Camera 
2017, Nissan , Rogue S , 15269, 45274,  4 Cyl 2.5 L,  Blue ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD AM/FM Front Airbags (Driver) Intermittent Wipers Keyless Entry Power Locks Rear Window Defroster Trip Computer 
2018, Hyundai , Tucson SEL , 17999, 30061,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Intermittent Wipers Power Locks Power Steering Rear Window Defroster Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Nissan , Rogue S , 19435, 8015,  4 Cyl 2.5 L,  Silver ,  AWD,  Description: Used 2018 Nissan Rogue S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Rear-View Camera Satellite Radio 
2018, Ford , Escape SE , 15991, 42096,  4 Cyl 1.5 L,  Blue ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Fog Lights Heated Seats Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2018, Jeep , Renegade Latitude , 19991, 4849,  4 Cyl 2.4 L,  Unspecified ,  4WD,  Description: Used 2018 Jeep Renegade Latitude with 4WD Air Conditioning AM/FM Aux Audio Adapter Cloth Seats Cruise Control Fog Lights Power Steering Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Ford , EcoSport SES , 19900, 2566,  4 Cyl 2.0 L,  Silver ,  4WD,  Description: Used 2018 Ford EcoSport SES with 4WD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Keyless Entry Leather Seats Navigation System Rear-View Camera Remote Start 
2018, Hyundai , Tucson SEL , 17999, 19190,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2017, Chevrolet , Equinox LT LT1, 15377, 45623,  4 Cyl 2.4 L,  White ,  AWD,  Description: Used 2017 Chevrolet Equinox LT with AWD Air Conditioning Alloy Wheels Cruise Control Keyless Entry MP3 Navigation System Power Steering Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Nissan , Rogue S , 14691, 45604,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Satellite Radio Split/Folding Seats 
2017, Nissan , Rogue S , 14417, 45927,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning AM/FM CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Satellite Radio Split/Folding Seats 
2017, Kia , Sportage LX , 13977, 46766,  4 Cyl 2.4 L,  Silver ,  AWD,  Description: Used 2017 Kia Sportage LX with AWD Alloy Wheels AM/FM Fog Lights Handsfree/Bluetooth Integration Intermittent Wipers Keyless Entry Power Locks Power Windows Rear Window Defroster Trip Computer 
2017, Nissan , Rogue SV , 14888, 44227,  4 Cyl 2.5 L,  Blue ,  AWD,  Description: Used 2017 Nissan Rogue SV with AWD 4-Wheel Disc Brakes Air Conditioning Cloth Seats Cruise Control Heated Seats Intermittent Wipers Power Seat (Driver) Power Steering Split/Folding Seats Third Row Seating 
2018, Hyundai , Santa Fe Sport , 17795, 15415,  4 Cyl 2.4 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Leather Seats MP3 Rear-View Camera Split/Folding Seats 
2017, Nissan , Rogue SV , 16937, 46975,  4 Cyl 2.5 L,  Gray ,  AWD,  Description: Used 2017 Nissan Rogue SV with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Heated Seats Keyless Entry MP3 Navigation System Rear-View Camera Remote Start 
2018, Hyundai , Tucson SEL , 17999, 24103,  4 Cyl 2.0 L,  Silver ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Ford , EcoSport SES , 18495, 15977,  4 Cyl 2.0 L,  Red ,  4WD,  Description: Used 2018 Ford EcoSport SES with 4WD Alloy Wheels Cruise Control Fog Lights Heated Seats Keyless Entry Leather Seats Navigation System Power Sun/Moonroof Rear-View Camera Remote Start 
2018, Hyundai , Tucson SEL , 17999, 27235,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Heated Seats Intermittent Wipers Power Locks Power Steering Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Nissan , Murano SV , 19999, 35690,  6 Cyl 3.5 L,  Black ,  FWD,  Description: Used 2018 Nissan Murano SV with FWD Air Conditioning CD (Single Disc) Cruise Control Fog Lights Keyless Entry MP3 Navigation System Power Steering Satellite Radio Split/Folding Seats 
2018, Jeep , Renegade Altitude , 19944, 4002,  4 Cyl 2.4 L,  Yellow ,  4WD,  Description: Used 2018 Jeep Renegade Altitude with 4WD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Keyless Entry Navigation System Rear-View Camera Remote Start Split/Folding Seats 
2017, Nissan , Juke S , 12500, 40676,  4 Cyl 1.6 L,  Blue ,  FWD,  Description: Used 2017 Nissan Juke S with FWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Split/Folding Seats 
2017, Jeep , Cherokee Latitude , 19991, 29037,  6 Cyl 3.2 L,  Unspecified ,  4WD,  Description: Used 2017 Jeep Cherokee Latitude with 4WD Air Conditioning AM/FM Aux Audio Adapter Cloth Seats Cruise Control Fog Lights Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2018, Jeep , Renegade Latitude , 19991, 4849,  4 Cyl 2.4 L,  Unspecified ,  4WD,  Description: Used 2018 Jeep Renegade Latitude with 4WD Air Conditioning AM/FM Aux Audio Adapter Cloth Seats Cruise Control Fog Lights Power Steering Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Hyundai , Santa Fe Sport , 14283, 41430,  4 Cyl 2.4 L,  White ,  FWD,  Description: Used 2018 Hyundai Santa Fe Sport with FWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry MP3 Rear-View Camera Split/Folding Seats Third Row Seating 
2017, Nissan , Rogue S , 17459, 19341,  4 Cyl 2.5 L,  White ,  AWD,  Description: Used 2017 Nissan Rogue S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Satellite Radio Split/Folding Seats 
2018, Hyundai , Tucson SEL , 17999, 30061,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Intermittent Wipers Power Locks Power Steering Rear Window Defroster Rear-View Camera Satellite Radio Split/Folding Seats Trip Computer 
2018, Nissan , Rogue Sport S , 17994, 7468,  4 Cyl 2.0 L,  Black ,  AWD,  Description: Used 2018 Nissan Rogue Sport S with AWD Air Conditioning CD (Single Disc) Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Rear-View Camera Satellite Radio 
2018, Hyundai , Tucson SEL , 17889, 24529,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Alloy Wheels Aux Audio Adapter Cruise Control Intermittent Wipers Keyless Entry Power Locks Power Steering Satellite Radio Split/Folding Seats Trip Computer 
2018, Hyundai , Tucson SEL , 17888, 27392,  4 Cyl 2.0 L,  Silver ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Alloy Wheels Aux Audio Adapter Cruise Control Intermittent Wipers Keyless Entry Power Locks Power Steering Satellite Radio Split/Folding Seats Trip Computer 
2018, Hyundai , Tucson SEL , 17888, 28291,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Aux Audio Adapter Cruise Control Front Airbags (Driver) Intermittent Wipers Power Locks Power Mirrors Power Steering Rear Window Defroster Split/Folding Seats Trip Computer 
2018, Hyundai , Tucson SEL , 17888, 27970,  4 Cyl 2.0 L,  Blue ,  AWD,  Description: Used 2018 Hyundai Tucson SEL with AWD Alloy Wheels Aux Audio Adapter Cruise Control Intermittent Wipers Keyless Entry Power Locks Power Steering Satellite Radio Split/Folding Seats Trip Computer 
2018, Toyota , RAV4 LE , 17705, 45325,  4 Cyl 2.5 L,  Silver ,  AWD,  Description: Used 2018 Toyota RAV4 LE with AWD Air Conditioning AM/FM CD (Single Disc) Cloth Seats Keyless Entry MP3 Power Steering Rear-View Camera Split/Folding Seats Third Row Seating 
2018, Mitsubishi , Outlander SEL , 17500, 33240,  4 Cyl 2.4 L,  Gray ,  AWD,  Description: Used 2018 Mitsubishi Outlander SEL with AWD Fog Lights Front Airbags (Driver) Handsfree/Bluetooth Integration Power Seat (Driver) Power Windows Rear-View Camera Third Row Seating 
2018, Ford , Escape SE , 17400, 13126,  4 Cyl 1.5 L,  Gray ,  4WD,  Description: Used 2018 Ford Escape SE with 4WD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Subaru , Crosstrek Premium , 18990, 40004,  4 Cyl 2.0 L,  Red ,  AWD,  Description: Used 2017 Subaru Crosstrek Premium with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cruise Control Fog Lights Heated Seats Keyless Entry MP3 Rear-View Camera Split/Folding Seats 
2017, Hyundai , Santa Fe Sport 2.0T, 17995, 66406,  4 Cyl 2.0 L,  White ,  AWD,  Description: Used 2017 Hyundai Santa Fe Sport with AWD Air Conditioning Alloy Wheels Cruise Control Fog Lights Heated Seats Leather Seats MP3 Navigation System Rear-View Camera Split/Folding Seats 
2017, Volkswagen , Tiguan S , 13995, 45391,  4 Cyl 2.0 L,  White ,  FWD,  Description: Used 2017 Volkswagen Tiguan S with FWD Air Conditioning AM/FM Aux Audio Adapter CD (Single Disc) Cruise Control Intermittent Wipers Keyless Entry Power Steering Power Windows Rear-View Camera 
2018, Hyundai , Santa Fe Sport , 17783, 18585,  4 Cyl 2.4 L,  Blue ,  AWD,  Description: Used 2018 Hyundai Santa Fe Sport with AWD Air Conditioning Alloy Wheels CD (Single Disc) Cloth Seats Cruise Control Keyless Entry MP3 Power Steering Power Windows Rear-View Camera 
2018, Mitsubishi , Outlander Sport ES , 18128, 553,  4 Cyl 2.0 L,  Gray ,  AWD,  Description: Used 2018 Mitsubishi Outlander Sport ES with AWD Air Conditioning Alloy Wheels AM/FM Cloth Seats Cruise Control Keyless Entry Power Steering Power Windows Rear-View Camera Split/Folding Seats 
2017, Jeep , Cherokee Latitude , 15985, 41290,  4 Cyl 2.4 L,  Red ,  4WD,  Description: Used 2017 Jeep Cherokee Latitude with 4WD Air Conditioning Alloy Wheels AM/FM Cloth Seats Cruise Control Fog Lights Keyless Entry Power Steering Power Windows Split/Folding Seats 
2018, Jeep , Renegade Latitude , 17991, 15785,  4 Cyl 2.4 L,  Gray ,  4WD,  Description: Used 2018 Jeep Renegade Latitude with 4WD Air Conditioning Alloy Wheels AM/FM Cloth Seats Cruise Control Fog Lights Keyless Entry Power Steering Rear-View Camera Split/Folding Seats 
2018, Chevrolet , Equinox LT , 19994, 21690,  4 Cyl 1.5 L,  Beige ,  AWD,  Description: Used 2018 Chevrolet Equinox LT with AWD Air Conditioning Alloy Wheels Cloth Seats Cruise Control Heated Seats Keyless Entry MP3 Rear-View Camera Remote Start Satellite Radio 
2017, Honda , HR-V LX , 19000, 9452,  4 Cyl 1.8 L,  Silver ,  AWD,  Description: Used 2017 Honda HR-V LX with AWD Air Conditioning AM/FM Cloth Seats Cruise Control Intermittent Wipers Keyless Entry Power Steering Rear-View Camera Split/Folding Seats Trip Computer 
2017, Nissan , Rogue SV , 19299, 14487,  4 Cyl 2.5 L,  White ,  FWD,  Description: Used 2017 Nissan Rogue SV with FWD Air Conditioning Cloth Seats Cruise Control Heated Seats Keyless Entry Power Steering Rear-View Camera Remote Start Satellite Radio Split/Folding Seats 
